@relation var5_norm_balanced

@attribute pacmanDirec {West,East,North,South,Stop}
@attribute pacmanXpos numeric
@attribute pacmanYpos numeric
@attribute LivingGhost1 {False,True}
@attribute LivingGhost2 {False,True}
@attribute LivingGhost3 {False,True}
@attribute LivingGhost4 {False,True}
@attribute ghost1XPos numeric
@attribute ghost1YPos numeric
@attribute ghost2XPos numeric
@attribute ghost2YPos numeric
@attribute ghost3XPos numeric
@attribute ghost3YPos numeric
@attribute ghost4XPos numeric
@attribute ghost4YPos numeric
@attribute ghost1Dist numeric
@attribute ghost2Dist numeric
@attribute ghost3Dist numeric
@attribute ghost4Dist numeric
@attribute action {West,East,North,South,Stop}

@data
West,0.416667,0.25,True,True,False,False,0.285714,0.357143,0.176471,0.55,0.166667,0,0.181818,0,0.181818,0.75,0,0,West
Stop,0.541667,0,True,True,True,True,0.714286,0.857143,0.647059,0.65,0.583333,0.8,0.636364,0.857143,0.454545,0.875,0.565217,0.441176,West
North,0.208333,0.35,True,True,False,False,0.071429,0.571429,0.294118,0.4,0.166667,0,0.181818,0,0.151515,0.125,0,0,West
West,0.416667,0.1,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.333333,0.75,0.565217,0.470588,West
West,0.5,0,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.583333,0.8,0.636364,0.857143,0.454545,0.75,0.608696,0.441176,West
West,0.333333,0.4,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.151515,0.5,0.391304,0.352941,West
West,0.875,0.5,False,False,False,True,0,0,0.058824,0,0.166667,0,0.772727,0.642857,0,0,0,0.058824,West
East,0.458333,0.15,True,False,True,True,0.714286,0.357143,0.058824,0,0.791667,0.666667,0.863636,0.357143,0.090909,0,0.652174,0.382353,West
North,0.416667,0.5,True,True,True,True,0.285714,0.285714,0.294118,0.45,0.833333,0.533333,1,0.928571,0.363636,0.3125,0.521739,0.5,West
West,0.25,0.25,True,True,False,False,0.142857,0.571429,0.294118,0.4,0.166667,0,0.181818,0,0.212121,0.1875,0,0,West
West,0.458333,0.25,True,True,False,False,0.285714,0.357143,0.176471,0.55,0.166667,0,0.181818,0,0.212121,0.8125,0,0,West
West,0.333333,0.25,True,True,False,False,0.142857,0.571429,0.235294,0.45,0.166667,0,0.181818,0,0.272727,0.4375,0,0,West
North,0.458333,0.1,True,True,True,True,0.714286,0.857143,0.647059,0.65,0.541667,0.8,0.636364,0.857143,0.333333,0.75,0.521739,0.441176,West
West,0.875,0.45,False,False,True,True,0,0,0.058824,0,0.875,0.533333,0.863636,0.714286,0,0,0.043478,0.058824,West
North,0.458333,0.1,True,True,True,True,0.642857,0.857143,0.647059,0.65,0.625,0.8,0.545455,0.857143,0.363636,0.75,0.608696,0.411765,West
North,0.708333,1,False,True,False,False,0.142857,0.142857,0.823529,1,0.125,0,0.363636,0,1,0.125,0,0,West
West,0.416667,0.4,True,True,True,True,0.642857,0.857143,1,0.7,0.666667,0.933333,0.636364,0.857143,0.151515,0.875,0.521739,0.294118,West
East,0.5,0.2,True,True,False,False,0,0.142857,0.352941,0.5,0.166667,0,0.181818,0,0.424242,0.6875,0,0,West
West,0.833333,0.55,False,False,True,False,0,0,0.058824,0,0.75,0.733333,0.181818,0,0,0,0.086957,0,West
West,0.125,0.15,True,False,True,True,0.142857,0.142857,0.058824,0,0.708333,0.533333,1,0.857143,0.060606,0,0.826087,0.882353,West
East,0.25,0.2,True,True,True,False,0.285714,0.428571,0.117647,0.4,0.041667,0.333333,0.181818,0,0.121212,0.4375,0.26087,0,West
