@relation var5_nonorm_nobalanced-weka.filters.unsupervised.attribute.Remove-R16-19-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanDirec {West,East,North,South,Stop}
@attribute pacmanXpos numeric
@attribute pacmanYpos numeric
@attribute LivingGhost1 {False,True}
@attribute LivingGhost2 {False,True}
@attribute LivingGhost3 {False,True}
@attribute LivingGhost4 {False,True}
@attribute ghost1XPos numeric
@attribute ghost1YPos numeric
@attribute ghost2XPos numeric
@attribute ghost2YPos numeric
@attribute ghost3XPos numeric
@attribute ghost3YPos numeric
@attribute ghost4XPos numeric
@attribute ghost4YPos numeric
@attribute action {West,East,North,South,Stop}

@data
West,0.166667,0.25,False,False,True,False,0,0,0.058824,0,0.083333,0.466667,0.217391,0,West
West,0.125,0.25,False,False,True,False,0,0,0.058824,0,0.083333,0.466667,0.217391,0,North
North,0.125,0.3,False,False,True,False,0,0,0.058824,0,0.083333,0.533333,0.217391,0,North
North,0.125,0.35,False,False,True,False,0,0,0.058824,0,0.041667,0.533333,0.217391,0,West
West,0.083333,0.35,False,False,True,False,0,0,0.058824,0,0.083333,0.533333,0.217391,0,North
Stop,0.125,0.55,True,True,True,True,0.571429,0.142857,0.529412,0.3,0.75,0.733333,0.869565,0.571429,Stop
Stop,0.125,0.55,True,True,True,True,0.571429,0.142857,0.588235,0.3,0.708333,0.733333,0.869565,0.571429,East
East,0.166667,0.55,True,True,True,True,0.642857,0.142857,0.588235,0.35,0.708333,0.733333,0.826087,0.571429,East
East,0.208333,0.55,True,True,True,True,0.642857,0.142857,0.588235,0.4,0.708333,0.666667,0.826087,0.5,East
East,0.25,0.55,True,True,True,True,0.642857,0.214286,0.588235,0.35,0.75,0.666667,0.869565,0.5,East
East,0.291667,0.55,True,True,True,True,0.642857,0.214286,0.588235,0.3,0.75,0.733333,0.869565,0.428571,East
East,0.333333,0.55,True,True,True,True,0.642857,0.142857,0.647059,0.3,0.75,0.666667,0.869565,0.428571,South
South,0.333333,0.5,True,True,True,True,0.714286,0.142857,0.647059,0.25,0.75,0.666667,0.869565,0.428571,South
South,0.333333,0.45,True,True,True,True,0.642857,0.142857,0.647059,0.2,0.75,0.6,0.869565,0.428571,South
South,0.333333,0.4,True,True,True,True,0.642857,0.142857,0.647059,0.2,0.75,0.533333,0.869565,0.357143,South
South,0.333333,0.35,True,True,True,True,0.714286,0.142857,0.647059,0.25,0.791667,0.533333,0.826087,0.357143,South
South,0.333333,0.3,True,True,True,True,0.785714,0.142857,0.705882,0.25,0.791667,0.6,0.826087,0.428571,South
South,0.333333,0.25,True,True,True,True,0.785714,0.214286,0.705882,0.2,0.791667,0.666667,0.869565,0.428571,South
South,0.333333,0.2,True,True,True,True,0.785714,0.285714,0.647059,0.2,0.791667,0.6,0.913043,0.428571,East
East,0.375,0.2,True,True,True,True,0.785714,0.214286,0.647059,0.25,0.75,0.6,0.913043,0.357143,East
East,0.416667,0.2,True,True,True,True,0.785714,0.285714,0.647059,0.2,0.75,0.6,0.869565,0.357143,South
South,0.416667,0.15,True,True,True,True,0.714286,0.285714,0.588235,0.2,0.75,0.666667,0.869565,0.357143,East
East,0.458333,0.15,True,False,True,True,0.714286,0.357143,0.058824,0,0.791667,0.666667,0.869565,0.357143,West
North,0.458333,0.2,True,False,True,True,0.785714,0.357143,0.058824,0,0.75,0.666667,0.913043,0.357143,West
West,0.416667,0.2,True,False,True,True,0.785714,0.357143,0.058824,0,0.791667,0.666667,0.913043,0.285714,East
North,0.416667,0.25,True,False,True,True,0.857143,0.357143,0.058824,0,0.75,0.666667,0.913043,0.285714,East
East,0.458333,0.25,True,False,True,True,0.928571,0.357143,0.058824,0,0.791667,0.666667,0.869565,0.285714,East
East,0.5,0.25,True,False,True,True,0.928571,0.285714,0.058824,0,0.791667,0.666667,0.869565,0.285714,East
East,0.541667,0.25,True,False,True,True,1,0.285714,0.058824,0,0.791667,0.6,0.869565,0.214286,South
South,0.541667,0.2,True,False,True,True,1,0.357143,0.058824,0,0.75,0.6,0.869565,0.214286,East
East,0.583333,0.2,True,False,True,True,0.928571,0.357143,0.058824,0,0.708333,0.6,0.826087,0.214286,East
East,0.625,0.2,True,False,True,True,1,0.357143,0.058824,0,0.75,0.6,0.826087,0.214286,West
North,0.625,0.25,False,False,True,True,0,0,0.058824,0,0.708333,0.6,0.869565,0.214286,North
North,0.625,0.3,False,False,True,True,0,0,0.058824,0,0.708333,0.6,0.913043,0.214286,North
North,0.625,0.35,False,False,True,True,0,0,0.058824,0,0.708333,0.533333,0.913043,0.214286,North
North,0.625,0.4,False,False,True,True,0,0,0.058824,0,0.708333,0.533333,0.913043,0.142857,East
North,0.625,0.45,False,False,True,True,0,0,0.058824,0,0.666667,0.533333,0.869565,0.142857,East
East,0.666667,0.45,False,False,True,True,0,0,0.058824,0,0.666667,0.533333,0.869565,0.142857,South
South,0.666667,0.4,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.214286,South
South,0.666667,0.35,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.142857,East
East,0.708333,0.35,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.214286,East
East,0.75,0.35,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.214286,East
East,0.791667,0.35,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.285714,South
South,0.791667,0.3,False,False,False,True,0,0,0.058824,0,0.166667,0,0.826087,0.285714,South
South,0.791667,0.25,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.285714,South
South,0.791667,0.2,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.214286,East
South,0.791667,0.15,False,False,False,True,0,0,0.058824,0,0.166667,0,0.869565,0.214286,East
Stop,0.541667,0,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.652174,0.857143,Stop
Stop,0.541667,0,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.583333,0.8,0.652174,0.857143,West
West,0.5,0,True,True,True,True,0.714286,0.857143,0.705882,0.6,0.625,0.8,0.608696,0.857143,West
West,0.458333,0,True,True,True,True,0.714286,0.857143,0.705882,0.65,0.583333,0.8,0.608696,0.857143,North
North,0.458333,0.05,True,True,True,True,0.642857,0.857143,0.647059,0.65,0.583333,0.8,0.565217,0.857143,North
North,0.458333,0.1,True,True,True,True,0.642857,0.857143,0.647059,0.65,0.625,0.8,0.565217,0.857143,West
West,0.416667,0.1,True,True,True,True,0.714286,0.857143,0.705882,0.65,0.625,0.8,0.608696,0.857143,West
West,0.375,0.1,True,True,True,True,0.785714,0.857143,0.705882,0.7,0.583333,0.8,0.608696,0.857143,West
West,0.333333,0.1,True,True,True,True,0.857143,0.857143,0.647059,0.7,0.541667,0.8,0.608696,0.857143,North
North,0.333333,0.15,True,True,True,True,0.857143,0.857143,0.588235,0.7,0.541667,0.866667,0.652174,0.857143,North
North,0.333333,0.2,True,True,True,True,0.785714,0.857143,0.588235,0.75,0.5,0.866667,0.608696,0.857143,North
North,0.333333,0.25,True,True,True,True,0.857143,0.857143,0.588235,0.75,0.5,0.866667,0.652174,0.857143,East
East,0.375,0.25,True,True,True,True,0.857143,0.857143,0.588235,0.75,0.541667,0.866667,0.608696,0.857143,East
East,0.416667,0.25,True,True,True,True,0.857143,0.857143,0.588235,0.75,0.541667,0.8,0.565217,0.857143,East
East,0.458333,0.25,True,True,True,True,0.785714,0.857143,0.588235,0.7,0.5,0.8,0.565217,0.857143,North
North,0.458333,0.3,True,True,True,True,0.857143,0.857143,0.529412,0.7,0.541667,0.8,0.608696,0.857143,North
North,0.458333,0.35,True,True,True,True,0.857143,0.857143,0.470588,0.7,0.583333,0.8,0.652174,0.857143,North
North,0.458333,0.4,True,True,True,True,0.928571,0.857143,0.411765,0.7,0.625,0.8,0.608696,0.857143,West
West,0.416667,0.4,True,True,True,True,0.857143,0.857143,0.352941,0.7,0.666667,0.8,0.608696,0.857143,West
West,0.375,0.4,True,True,True,True,0.785714,0.857143,0.352941,0.7,0.625,0.8,0.565217,0.857143,West
West,0.333333,0.4,True,True,True,True,0.714286,0.857143,0.352941,0.65,0.625,0.8,0.565217,0.857143,West
West,0.291667,0.4,True,True,True,True,0.642857,0.857143,0.352941,0.65,0.625,0.8,0.608696,0.857143,North
North,0.291667,0.45,True,True,True,True,0.714286,0.857143,0.352941,0.7,0.625,0.8,0.608696,0.857143,North
North,0.291667,0.5,True,True,True,True,0.642857,0.857143,0.352941,0.65,0.583333,0.8,0.608696,0.857143,North
North,0.291667,0.55,True,True,True,True,0.642857,0.857143,0.352941,0.7,0.625,0.8,0.652174,0.857143,North
North,0.291667,0.6,True,True,True,True,0.714286,0.857143,0.352941,0.65,0.625,0.8,0.652174,0.857143,North
North,0.291667,0.65,True,False,True,True,0.714286,0.857143,0,0,0.583333,0.8,0.608696,0.857143,North
North,0.291667,0.7,True,False,True,True,0.785714,0.857143,0.058824,0,0.625,0.8,0.608696,0.857143,East
East,0.333333,0.7,True,False,True,True,0.857143,0.857143,0.058824,0,0.625,0.8,0.652174,0.857143,East
East,0.375,0.7,True,False,True,True,0.785714,0.857143,0.117647,0,0.666667,0.8,0.608696,0.857143,East
East,0.416667,0.7,True,False,True,True,0.785714,0.857143,0.176471,0,0.666667,0.8,0.652174,0.857143,East
East,0.458333,0.7,True,False,True,True,0.785714,0.857143,0.235294,0,0.666667,0.8,0.652174,0.857143,East
East,0.5,0.7,True,False,True,True,0.857143,0.857143,0.176471,0,0.666667,0.8,0.608696,0.857143,South
South,0.5,0.65,False,False,True,True,0,0,0.235294,0,0.666667,0.8,0.608696,0.857143,East
East,0.541667,0.65,False,False,True,True,0.071429,0,0.294118,0,0.666667,0.8,0.652174,0.857143,South
South,0.541667,0.6,False,False,True,True,0.071429,0,0.294118,0,0.666667,0.8,0.652174,0.857143,East
East,0.583333,0.6,False,False,True,True,0.071429,0,0.352941,0,0.666667,0.8,0.652174,0.857143,East
East,0.625,0.6,False,False,True,True,0,0,0.411765,0,0.666667,0.8,0.652174,0.857143,East
